case_id,topology,size_description,scale_level,seed,method,method_key,status,status_source,driver_status,driver_error,rel_error,RMSE,NMSE,NMSE_dB,contract_time_sec,emit_time_sec,total_time_sec,t_contract_ratio,speedup_vs_exact,num_blocks,mean_rank,max_rank,peak_rank,num_exact_merges,num_compressed_merges,mean_merge_residual_ratio,num_implicit_merge_sketches,cache_hit_rate,run_dir,relative_runtime_rank_within_case,relative_error_rank_within_case
main_grid2d_3x3,grid2d,"grid_shape=[3,3], num_nodes=9, phys_dim=3, bond_dim=4, open_legs_per_node=1",easy,2,fixed-rank baseline,fixed_rank,ok,reused:ablation_core_raw_runs.csv,reused,,0.9768860698784515,1.8211641386008455e-06,0.9543064008199473,-0.20312163219542217,0.06735630000366655,0.00010350000047765207,0.0674598000041442,0.9984657529155176,478.7477000823668,9,1.0,4,4,12,54,0.0,45,0.4397163120567376,C:\Users\mrkys\workspace\sketch_tnc\outputs\main_results_e2e\main_grid2d_3x3__fixed_rank__s2\2026-04-10_22-51-02,1,
main_grid2d_3x3,grid2d,"grid_shape=[3,3], num_nodes=9, phys_dim=3, bond_dim=4, open_legs_per_node=1",easy,0,ASTNC-L1,astnc_l1,ok,reused:strength_sensitivity_raw_runs.csv,reused,,2.5922960896179675e-14,5.543220246058216e-20,6.7199990610484035e-28,-271.72630787627946,0.19793259999983093,0.00011710000012499222,0.19804969999995592,0.9994087342665784,198.86085411900248,9,1.0,16,64,30,36,2.780777418672972e-09,18,0.4397163120567376,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_grid2d_3x3__astnc_l1__s0\2026-04-10_20-50-59,2,1
main_grid2d_3x3,grid2d,"grid_shape=[3,3], num_nodes=9, phys_dim=3, bond_dim=4, open_legs_per_node=1",easy,1,ASTNC-L1,astnc_l1,ok,reused:strength_sensitivity_raw_runs.csv,reused,,1.8723660307418475e-14,2.746285224265641e-20,3.5057545871490274e-28,-274.55218489034405,0.18916370000033567,6.68000004679925e-05,0.18923050000080366,0.9996469913599163,210.94908537380545,9,1.0,16,64,30,36,2.5139479744519136e-09,18,0.4397163120567376,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_grid2d_3x3__astnc_l1__s1\2026-04-10_20-51-23,2,1
main_grid2d_3x3,grid2d,"grid_shape=[3,3], num_nodes=9, phys_dim=3, bond_dim=4, open_legs_per_node=1",easy,2,ASTNC-L1,astnc_l1,ok,reused:strength_sensitivity_raw_runs.csv,reused,,3.293875730640507e-13,6.14062227174202e-19,1.0849617411867281e-25,-249.6458557599466,0.1846157999989373,9.73999995039776e-05,0.18471319999844127,0.9994726960471462,174.84524170591496,9,1.0,16,64,30,36,4.202551126454723e-09,18,0.4397163120567376,C:\Users\mrkys\workspace\sketch_tnc\outputs\strength_sensitivity\main_grid2d_3x3__astnc_l1__s2\2026-04-11_00-16-17,2,1
main_grid2d_3x3,grid2d,"grid_shape=[3,3], num_nodes=9, phys_dim=3, bond_dim=4, open_legs_per_node=1",easy,0,ASTNC-L2,astnc_l2,ok,reused:strength_sensitivity_raw_runs.csv,reused,,0.004461158998039453,9.539491641350845e-09,1.9901939738467393e-05,-47.011045931049495,0.4707789000003686,0.00018839999938791152,0.4709672999997565,0.9995999722265483,83.6243461064575,9,1.0,16,64,30,36,0.00047029083613557234,13,0.4397163120567376,C:\Users\mrkys\workspace\sketch_tnc\outputs\main_results_e2e\main_grid2d_3x3__astnc_l2__s0\2026-04-10_22-51-36,4,2
main_grid2d_3x3,grid2d,"grid_shape=[3,3], num_nodes=9, phys_dim=3, bond_dim=4, open_legs_per_node=1",easy,1,ASTNC-L2,astnc_l2,ok,reused:strength_sensitivity_raw_runs.csv,reused,,0.0036330415769231495,5.328748886719373e-09,1.3198991227935569e-05,-48.79459259770086,0.4472024999977293,0.00010399999700894114,0.44730649999473826,0.9997674972350952,89.24082458105792,9,1.0,16,64,30,36,0.0003575459070732554,14,0.4397163120567376,C:\Users\mrkys\workspace\sketch_tnc\outputs\main_results_e2e\main_grid2d_3x3__astnc_l2__s1\2026-04-10_22-52-10,4,2
main_grid2d_3x3,grid2d,"grid_shape=[3,3], num_nodes=9, phys_dim=3, bond_dim=4, open_legs_per_node=1",easy,2,ASTNC-L2,astnc_l2,ok,reused:strength_sensitivity_raw_runs.csv,reused,,0.004138565325776211,7.715338552732508e-09,1.712772308668925e-05,-47.66300367134391,0.40936689999762166,0.00014969999938330147,0.40951659999700496,0.9996344470520022,78.8642611807108,9,1.0,16,64,30,36,0.0003810082344989052,14,0.4397163120567376,C:\Users\mrkys\workspace\sketch_tnc\outputs\main_results_e2e\main_grid2d_3x3__astnc_l2__s2\2026-04-10_22-52-45,4,2
main_grid2d_3x3,grid2d,"grid_shape=[3,3], num_nodes=9, phys_dim=3, bond_dim=4, open_legs_per_node=1",easy,0,ASTNC-L3,astnc_l3,ok,reused:strength_sensitivity_raw_runs.csv,reused,,0.017415217401660483,3.723972198894013e-08,0.00030328979916902126,-35.18142196478344,0.4534545000003618,0.00017460000049140945,0.4536291000008532,0.9996151040541917,86.82056001241843,9,1.0,16,64,30,36,0.002463308096788617,9,0.4397163120567376,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_grid2d_3x3__astnc_l3__s0\2026-04-10_20-52-45,3,3
main_grid2d_3x3,grid2d,"grid_shape=[3,3], num_nodes=9, phys_dim=3, bond_dim=4, open_legs_per_node=1",easy,1,ASTNC-L3,astnc_l3,ok,reused:strength_sensitivity_raw_runs.csv,reused,,0.01870341721072717,2.7433160763306787e-08,0.00034981781875846634,-34.56158072526348,0.33931379999989986,9.420000014870311e-05,0.33940800000004856,0.9997224579233596,117.610665924173,9,1.0,16,64,30,36,0.0029884904545066852,6,0.4397163120567376,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_grid2d_3x3__astnc_l3__s1\2026-04-10_20-53-19,3,3
main_grid2d_3x3,grid2d,"grid_shape=[3,3], num_nodes=9, phys_dim=3, bond_dim=4, open_legs_per_node=1",easy,2,ASTNC-L3,astnc_l3,ok,reused:strength_sensitivity_raw_runs.csv,reused,,0.01803343620270246,3.361891250245206e-08,0.0003252048237637127,-34.87843021139392,0.2062720999983867,0.00010660000225470867,0.2063787000006414,0.9994834738117166,156.49010338712327,9,1.0,16,64,30,36,0.0024868673887488476,9,0.4397163120567376,C:\Users\mrkys\workspace\sketch_tnc\outputs\strength_sensitivity\main_grid2d_3x3__astnc_l3__s2\2026-04-11_00-16-40,3,3
main_random_8,random_connected,"num_nodes=8, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",easy,0,exact,exact,ok,reused:main_results_raw_runs.csv,reused,,0.0,0.0,0.0,-inf,0.6925601999992068,3.3599999369471334e-05,0.6925937999985763,0.9999514867150565,1.0050375848081319,9,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\main_results_e2e\main_random_8__exact__s0\2026-04-10_22-53-18,5,
main_random_8,random_connected,"num_nodes=8, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",easy,1,exact,exact,ok,reused:main_results_raw_runs.csv,reused,,0.0,0.0,0.0,-inf,0.2754540999994788,4.0200002331403084e-05,0.2754943000018102,0.9998540804534578,1.0187775209973686,9,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\main_results_e2e\main_random_8__exact__s1\2026-04-10_22-53-21,5,
main_random_8,random_connected,"num_nodes=8, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",easy,2,exact,exact,ok,reused:main_results_raw_runs.csv,reused,,0.0,0.0,0.0,-inf,1.2296146000007866,4.090000038559083e-05,1.2296555000011722,0.9999667386504711,0.9783479193982955,9,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\main_results_e2e\main_random_8__exact__s2\2026-04-10_22-53-22,5,
main_random_8,random_connected,"num_nodes=8, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",easy,0,fixed-rank baseline,fixed_rank,ok,reused:ablation_core_raw_runs.csv,reused,,0.935519502694432,1.5305600428228543e-05,0.8751967412424866,-0.5789430808450272,0.014656599998488673,3.879999894706998e-05,0.014695399997435743,0.9973597180103161,47.12997265262801,9,1.0,4,9,15,18,0.0,9,0.4,C:\Users\mrkys\workspace\sketch_tnc\outputs\main_results_e2e\main_random_8__fixed_rank__s0\2026-04-10_22-53-26,1,
main_random_8,random_connected,"num_nodes=8, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",easy,1,fixed-rank baseline,fixed_rank,ok,reused:ablation_core_raw_runs.csv,reused,,0.861307386204862,1.1694672285128219e-05,0.7418504148801116,-1.296836560973906,0.020435999998881016,3.270000161137432e-05,0.02046870000049239,0.9984024387181898,13.459296388885614,9,1.0,4,9,27,36,0.0,18,0.4444444444444444,C:\Users\mrkys\workspace\sketch_tnc\outputs\main_results_e2e\main_random_8__fixed_rank__s1\2026-04-10_22-53-28,1,
main_random_8,random_connected,"num_nodes=8, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",easy,2,fixed-rank baseline,fixed_rank,ok,reused:ablation_core_raw_runs.csv,reused,,0.9881300222398411,1.7492439285785038e-06,0.976400954470448,-0.10371804714654329,0.06597829999918758,3.459999970800709e-05,0.06601289999889559,0.9994758600105726,18.627503109570167,9,1.0,4,4,12,21,0.0,12,0.4,C:\Users\mrkys\workspace\sketch_tnc\outputs\main_results_e2e\main_random_8__fixed_rank__s2\2026-04-10_22-53-29,1,
main_random_8,random_connected,"num_nodes=8, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",easy,0,ASTNC-L1,astnc_l1,ok,reused:strength_sensitivity_raw_runs.csv,reused,,8.17097495355686e-15,1.3368152923376666e-19,6.676483179241519e-29,-281.75452240823677,0.03796480000073643,3.329999981360743e-05,0.03799810000055004,0.99912364037117,18.227063984476874,9,1.0,16,81,12,21,1.9234781283800596e-09,3,0.4,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_random_8__astnc_l1__s0\2026-04-10_20-53-57,3,2
main_random_8,random_connected,"num_nodes=8, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",easy,1,ASTNC-L1,astnc_l1,ok,reused:strength_sensitivity_raw_runs.csv,reused,,3.535549354709715e-15,4.8005034803442705e-20,1.250010926231982e-29,-289.0308619084673,0.032599499999832915,3.069999979743443e-05,0.03263019999963035,0.9990591537656269,8.442924039844412,9,1.0,16,27,36,27,1.7783001094921215e-09,0,0.4444444444444444,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_random_8__astnc_l1__s1\2026-04-10_20-53-59,4,1
main_random_8,random_connected,"num_nodes=8, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",easy,2,ASTNC-L1,astnc_l1,ok,reused:strength_sensitivity_raw_runs.csv,reused,,1.4322990438261556e-14,2.5355371762134076e-20,2.0514805795591565e-28,-276.8793258994748,0.09349800000563846,3.559999822755344e-05,0.09353360000386601,0.9996193881212131,13.146671356072545,9,1.0,16,81,12,21,1.827693485756908e-09,3,0.4,C:\Users\mrkys\workspace\sketch_tnc\outputs\strength_sensitivity\main_random_8__astnc_l1__s2\2026-04-11_00-17-03,3,1
main_random_8,random_connected,"num_nodes=8, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",easy,0,ASTNC-L2,astnc_l2,ok,reused:strength_sensitivity_raw_runs.csv,reused,,4.94505031907079e-15,8.090367337419703e-20,2.4453522695047434e-29,-286.1165856898126,0.039196900002934854,3.409999953873921e-05,0.03923100000247359,0.9991307894130733,17.654247915039303,9,1.0,16,81,12,21,1.701207195360825e-09,3,0.4,C:\Users\mrkys\workspace\sketch_tnc\outputs\main_results_e2e\main_random_8__astnc_l2__s0\2026-04-10_22-53-31,4,1
main_random_8,random_connected,"num_nodes=8, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",easy,1,ASTNC-L2,astnc_l2,ok,reused:strength_sensitivity_raw_runs.csv,reused,,3.535549354709715e-15,4.8005034803442705e-20,1.250010926231982e-29,-289.0308619084673,0.030996999996204977,2.890000178012997e-05,0.031025899997985107,0.9990685200822192,8.879494229650112,9,1.0,16,27,36,27,1.7783001094921215e-09,0,0.4444444444444444,C:\Users\mrkys\workspace\sketch_tnc\outputs\main_results_e2e\main_random_8__astnc_l2__s1\2026-04-10_22-53-33,2,2
main_random_8,random_connected,"num_nodes=8, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",easy,2,ASTNC-L2,astnc_l2,ok,reused:strength_sensitivity_raw_runs.csv,reused,,5.636442226415966e-14,9.977950392593688e-20,3.176948141484239e-27,-264.9798987426667,0.08687340000142285,3.1800000215298496e-05,0.08690520000163815,0.9996340840224252,14.149389219264133,9,1.0,16,81,12,21,2.455053303444738e-09,3,0.4,C:\Users\mrkys\workspace\sketch_tnc\outputs\main_results_e2e\main_random_8__astnc_l2__s2\2026-04-10_22-53-34,2,3
main_random_8,random_connected,"num_nodes=8, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",easy,0,ASTNC-L3,astnc_l3,ok,reused:strength_sensitivity_raw_runs.csv,reused,,0.033680505959750716,5.510311275775638e-07,0.0011343764834168073,-29.452427853593306,0.036781200000177705,3.489999994599202e-05,0.0368161000001237,0.9990520451393569,18.812253334716313,9,1.0,16,79,7,26,0.004028613542359677,3,0.4,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_random_8__astnc_l3__s0\2026-04-10_20-54-04,2,3
main_random_8,random_connected,"num_nodes=8, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",easy,1,ASTNC-L3,astnc_l3,ok,reused:strength_sensitivity_raw_runs.csv,reused,,0.004267022271282118,5.793683868875913e-08,1.8207479096728033e-05,-47.39750179969374,0.032437299999855895,3.210000022590975e-05,0.032469400000081805,0.9990113768278798,8.484736397996762,9,1.0,16,27,35,28,0.0002209725567273544,0,0.4444444444444444,C:\Users\mrkys\workspace\sketch_tnc\outputs\pilot_protocol\main_random_8__astnc_l3__s1\2026-04-10_20-54-05,3,3
main_random_8,random_connected,"num_nodes=8, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",easy,2,ASTNC-L3,astnc_l3,ok,reused:strength_sensitivity_raw_runs.csv,reused,,2.979314837148861e-14,5.2741524626417436e-20,8.87631702266129e-28,-270.51767195091026,0.09431430000040564,3.710000055434648e-05,0.09435140000095998,0.9996067890719843,13.032721294953344,9,1.0,16,81,12,21,1.9628290138755003e-09,3,0.4,C:\Users\mrkys\workspace\sketch_tnc\outputs\strength_sensitivity\main_random_8__astnc_l3__s2\2026-04-11_00-17-05,4,2
medium_chain_10,chain,"num_nodes=10, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,0,exact,exact,timeout,runner,timeout,timeout>180s,,,,,,,,,,,,,,,,,,,,,
medium_chain_10,chain,"num_nodes=10, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,1,exact,exact,timeout,runner,timeout,timeout>180s,,,,,,,,,,,,,,,,,,,,,
medium_chain_10,chain,"num_nodes=10, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,0,ASTNC-L1,astnc_l1,timeout,runner,timeout,timeout>300s,,,,,,,,,,,,,,,,,,,,,
medium_chain_10,chain,"num_nodes=10, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,1,ASTNC-L1,astnc_l1,ok,runner,reused,,3.357706370419771e-15,9.398551997946003e-21,1.1274192103108081e-29,-289.4791456942633,0.04136160000052769,0.0001807999942684546,0.04154239999479614,0.995647820171999,22852.072321196174,9,1.0,16,4,18,63,0.0,0,0.4444444444444444,C:\Users\mrkys\workspace\sketch_tnc\outputs\generalization\medium_chain_10__astnc_l1__s1\2026-04-11_12-49-08,1,1
medium_chain_10,chain,"num_nodes=10, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,0,ASTNC-L2,astnc_l2,timeout,runner,timeout,timeout>300s,,,,,,,,,,,,,,,,,,,,,
medium_chain_10,chain,"num_nodes=10, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,1,ASTNC-L2,astnc_l2,timeout,runner,timeout,timeout>300s,,,,,,,,,,,,,,,,,,,,,
medium_chain_10,chain,"num_nodes=10, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,0,ASTNC-L3,astnc_l3,timeout,runner,timeout,timeout>300s,,,,,,,,,,,,,,,,,,,,,
medium_chain_10,chain,"num_nodes=10, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,1,ASTNC-L3,astnc_l3,timeout,runner,timeout,timeout>300s,,,,,,,,,,,,,,,,,,,,,
medium_ring_10,ring,"num_nodes=10, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,0,exact,exact,timeout,reused:pilot_raw_runs.csv,reused,,,,,,,,,,,,,,,,,,,,,,
medium_ring_10,ring,"num_nodes=10, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,1,exact,exact,timeout,runner,timeout,timeout>180s,,,,,,,,,,,,,,,,,,,,,
medium_ring_10,ring,"num_nodes=10, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,0,ASTNC-L1,astnc_l1,timeout,runner,timeout,timeout>300s,,,,,,,,,,,,,,,,,,,,,
medium_ring_10,ring,"num_nodes=10, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,1,ASTNC-L1,astnc_l1,timeout,runner,timeout,timeout>300s,,,,,,,,,,,,,,,,,,,,,
medium_ring_10,ring,"num_nodes=10, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,0,ASTNC-L2,astnc_l2,timeout,reused:pilot_raw_runs.csv,reused,,,,,,,,,,,,,,,,,,,,,,
medium_ring_10,ring,"num_nodes=10, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,1,ASTNC-L2,astnc_l2,timeout,runner,timeout,timeout>300s,,,,,,,,,,,,,,,,,,,,,
medium_ring_10,ring,"num_nodes=10, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,0,ASTNC-L3,astnc_l3,timeout,reused:pilot_raw_runs.csv,reused,,,,,,,,,,,,,,,,,,,,,,
medium_ring_10,ring,"num_nodes=10, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,1,ASTNC-L3,astnc_l3,timeout,runner,timeout,timeout>300s,,,,,,,,,,,,,,,,,,,,,
medium_tree_10,tree,"num_nodes=10, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,0,exact,exact,timeout,runner,timeout,timeout>180s,,,,,,,,,,,,,,,,,,,,,
medium_tree_10,tree,"num_nodes=10, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,1,exact,exact,timeout,runner,timeout,timeout>180s,,,,,,,,,,,,,,,,,,,,,
medium_tree_10,tree,"num_nodes=10, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,0,ASTNC-L1,astnc_l1,timeout,runner,timeout,timeout>300s,,,,,,,,,,,,,,,,,,,,,
medium_tree_10,tree,"num_nodes=10, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,1,ASTNC-L1,astnc_l1,timeout,runner,timeout,timeout>300s,,,,,,,,,,,,,,,,,,,,,
medium_tree_10,tree,"num_nodes=10, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,0,ASTNC-L2,astnc_l2,timeout,runner,timeout,timeout>300s,,,,,,,,,,,,,,,,,,,,,
medium_tree_10,tree,"num_nodes=10, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,1,ASTNC-L2,astnc_l2,timeout,runner,timeout,timeout>300s,,,,,,,,,,,,,,,,,,,,,
medium_tree_10,tree,"num_nodes=10, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,0,ASTNC-L3,astnc_l3,timeout,runner,timeout,timeout>300s,,,,,,,,,,,,,,,,,,,,,
medium_tree_10,tree,"num_nodes=10, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,1,ASTNC-L3,astnc_l3,timeout,runner,timeout,timeout>300s,,,,,,,,,,,,,,,,,,,,,
medium_grid2d_3x4,grid2d,"grid_shape=[3,4], num_nodes=12, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,0,exact,exact,timeout,runner,timeout,timeout>180s,,,,,,,,,,,,,,,,,,,,,
medium_grid2d_3x4,grid2d,"grid_shape=[3,4], num_nodes=12, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,1,exact,exact,timeout,runner,timeout,timeout>180s,,,,,,,,,,,,,,,,,,,,,
medium_grid2d_3x4,grid2d,"grid_shape=[3,4], num_nodes=12, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,0,ASTNC-L1,astnc_l1,timeout,runner,timeout,timeout>300s,,,,,,,,,,,,,,,,,,,,,
medium_grid2d_3x4,grid2d,"grid_shape=[3,4], num_nodes=12, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,1,ASTNC-L1,astnc_l1,timeout,runner,timeout,timeout>300s,,,,,,,,,,,,,,,,,,,,,
medium_grid2d_3x4,grid2d,"grid_shape=[3,4], num_nodes=12, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,0,ASTNC-L2,astnc_l2,timeout,reused:pilot_raw_runs.csv,reused,,,,,,,,,,,,,,,,,,,,,,
medium_grid2d_3x4,grid2d,"grid_shape=[3,4], num_nodes=12, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,1,ASTNC-L2,astnc_l2,timeout,runner,timeout,timeout>300s,,,,,,,,,,,,,,,,,,,,,
medium_grid2d_3x4,grid2d,"grid_shape=[3,4], num_nodes=12, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,0,ASTNC-L3,astnc_l3,timeout,runner,timeout,timeout>300s,,,,,,,,,,,,,,,,,,,,,
medium_grid2d_3x4,grid2d,"grid_shape=[3,4], num_nodes=12, phys_dim=3, bond_dim=4, open_legs_per_node=1",medium,1,ASTNC-L3,astnc_l3,timeout,runner,timeout,timeout>300s,,,,,,,,,,,,,,,,,,,,,
medium_random_10,random_connected,"num_nodes=10, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",medium,0,exact,exact,timeout,reused:pilot_raw_runs.csv,reused,,,,,,,,,,,,,,,,,,,,,,
medium_random_10,random_connected,"num_nodes=10, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",medium,1,exact,exact,timeout,runner,timeout,timeout>180s,,,,,,,,,,,,,,,,,,,,,
medium_random_10,random_connected,"num_nodes=10, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",medium,0,ASTNC-L1,astnc_l1,ok,runner,ok,,0.003336561848947289,4.118200143877909e-10,inf,inf,4.7846384000149556,0.0003776999801630154,4.785016099995119,0.999921066100245,59.89367797533694,9,1.0,16,256,12,27,0.00028606083805753817,9,0.39080459770114945,C:\Users\mrkys\workspace\sketch_tnc\outputs\generalization\medium_random_10__astnc_l1__s0\2026-04-11_15-15-17,2,1
medium_random_10,random_connected,"num_nodes=10, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",medium,1,ASTNC-L1,astnc_l1,timeout,runner,timeout,timeout>300s,,,,,,,,,,,,,,,,,,,,,
medium_random_10,random_connected,"num_nodes=10, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",medium,0,ASTNC-L2,astnc_l2,timeout,reused:pilot_raw_runs.csv,reused,,,,,,,,,,,,,,,,,,,,,,
medium_random_10,random_connected,"num_nodes=10, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",medium,1,ASTNC-L2,astnc_l2,timeout,runner,timeout,timeout>300s,,,,,,,,,,,,,,,,,,,,,
medium_random_10,random_connected,"num_nodes=10, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",medium,0,ASTNC-L3,astnc_l3,ok,runner,ok,,0.04608450962694784,5.688047839907964e-09,inf,inf,4.409448899998097,0.0003756999794859439,4.409824599977583,0.999914803872134,66.1325754773547,9,1.0,16,254,9,30,0.006587920300365034,9,0.39080459770114945,C:\Users\mrkys\workspace\sketch_tnc\outputs\generalization\medium_random_10__astnc_l3__s0\2026-04-11_15-30-10,1,2
medium_random_10,random_connected,"num_nodes=10, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",medium,1,ASTNC-L3,astnc_l3,timeout,runner,timeout,timeout>300s,,,,,,,,,,,,,,,,,,,,,
boundary_ring_12,ring,"num_nodes=12, phys_dim=3, bond_dim=4, open_legs_per_node=1",boundary,0,exact,exact,timeout,runner,timeout,timeout>120s,,,,,,,,,,,,,,,,,,,,,
boundary_ring_12,ring,"num_nodes=12, phys_dim=3, bond_dim=4, open_legs_per_node=1",boundary,0,ASTNC-L1,astnc_l1,timeout,runner,timeout,timeout>180s,,,,,,,,,,,,,,,,,,,,,
boundary_ring_12,ring,"num_nodes=12, phys_dim=3, bond_dim=4, open_legs_per_node=1",boundary,0,ASTNC-L2,astnc_l2,timeout,runner,timeout,timeout>180s,,,,,,,,,,,,,,,,,,,,,
boundary_ring_12,ring,"num_nodes=12, phys_dim=3, bond_dim=4, open_legs_per_node=1",boundary,0,ASTNC-L3,astnc_l3,timeout,runner,timeout,timeout>180s,,,,,,,,,,,,,,,,,,,,,
boundary_grid2d_4x4,grid2d,"grid_shape=[4,4], num_nodes=16, phys_dim=3, bond_dim=4, open_legs_per_node=1",boundary,0,exact,exact,timeout,runner,timeout,timeout>120s,,,,,,,,,,,,,,,,,,,,,
boundary_grid2d_4x4,grid2d,"grid_shape=[4,4], num_nodes=16, phys_dim=3, bond_dim=4, open_legs_per_node=1",boundary,0,ASTNC-L1,astnc_l1,timeout,runner,timeout,timeout>180s,,,,,,,,,,,,,,,,,,,,,
boundary_grid2d_4x4,grid2d,"grid_shape=[4,4], num_nodes=16, phys_dim=3, bond_dim=4, open_legs_per_node=1",boundary,0,ASTNC-L2,astnc_l2,timeout,runner,timeout,timeout>180s,,,,,,,,,,,,,,,,,,,,,
boundary_grid2d_4x4,grid2d,"grid_shape=[4,4], num_nodes=16, phys_dim=3, bond_dim=4, open_legs_per_node=1",boundary,0,ASTNC-L3,astnc_l3,timeout,runner,timeout,timeout>180s,,,,,,,,,,,,,,,,,,,,,
boundary_random_12,random_connected,"num_nodes=12, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",boundary,0,exact,exact,timeout,runner,timeout,timeout>120s,,,,,,,,,,,,,,,,,,,,,
boundary_random_12,random_connected,"num_nodes=12, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",boundary,0,ASTNC-L1,astnc_l1,timeout,runner,timeout,timeout>180s,,,,,,,,,,,,,,,,,,,,,
boundary_random_12,random_connected,"num_nodes=12, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",boundary,0,ASTNC-L2,astnc_l2,timeout,runner,timeout,timeout>180s,,,,,,,,,,,,,,,,,,,,,
boundary_random_12,random_connected,"num_nodes=12, phys_dim=3, bond_dim=4, edge_prob=0.35, open_legs_per_node=1",boundary,0,ASTNC-L3,astnc_l3,timeout,runner,timeout,timeout>180s,,,,,,,,,,,,,,,,,,,,,
