analysis,case_id,case,family,size_token,seed,method_key,method,status,rel_error,contract_time_sec,emit_time_sec,total_time_sec,exact_total_time_sec,speedup_vs_exact,t_contract_ratio,peak_rank,num_implicit_merge_sketches,cache_hit_rate,num_cached_states,mean_merge_residual_ratio,mean_leaf_residual_ratio,leaf_tol,merge_tol,rank_policy,target_rank,max_rank,cache_enabled,block_enabled,block_labels,chunk_size,run_name,run_dir,error_message
scale_trend,grid2d_2x3,Grid 2x3,grid2d,2x3,0,astnc_l2,ASTNC-L2,ok,2.7011489363047325e-15,0.05221419999816135,4.2499998926359694e-05,0.05225669999708771,0.03176840000287484,0.6079297009577218,0.9991867071604614,16.0,0.0,0.4367816091954023,49.0,8.937259510572102e-10,0.0,0.001,0.005,adaptive,2,16.0,True,true,2,1,grid2d_2x3__astnc_l2__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_2x3__astnc_l2__s0\2026-04-14_12-09-22,
scale_trend,grid2d_2x3,Grid 2x3,grid2d,2x3,1,astnc_l2,ASTNC-L2,ok,2.5535159590352855e-15,0.016604000001279928,2.3300000066228677e-05,0.016627300001346157,0.016213100002460124,0.9750891606077001,0.9985986900421031,16.0,0.0,0.4367816091954023,49.0,2.392944913787237e-09,0.0,0.001,0.005,adaptive,2,16.0,True,true,2,1,grid2d_2x3__astnc_l2__s1,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_2x3__astnc_l2__s1\2026-04-14_12-09-28,
scale_trend,grid2d_2x3,Grid 2x3,grid2d,2x3,2,astnc_l2,ASTNC-L2,ok,2.736335153996921e-15,0.015088700000887911,2.0799999219889287e-05,0.0151095000001078,0.016180700001314108,1.0708957940453203,0.9986233826256088,16.0,0.0,0.4367816091954023,49.0,2.5302385518190315e-09,0.0,0.001,0.005,adaptive,2,16.0,True,true,2,1,grid2d_2x3__astnc_l2__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_2x3__astnc_l2__s2\2026-04-14_12-09-29,
scale_trend,grid2d_2x3,Grid 2x3,grid2d,2x3,0,exact,exact,ok,,0.017057600000953244,2.2999998691375367e-05,0.01708059999964462,,,0.998653443105599,,,,,,,,,,,,,true,2,1,grid2d_2x3__exact__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_2x3__exact__s0\2026-04-14_12-09-30,
scale_trend,grid2d_2x3,Grid 2x3,grid2d,2x3,1,exact,exact,ok,,0.016460499999084277,2.109999786625849e-05,0.016481599996950536,,,0.9987197845555722,,,,,,,,,,,,,true,2,1,grid2d_2x3__exact__s1,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_2x3__exact__s1\2026-04-14_12-09-31,
scale_trend,grid2d_2x3,Grid 2x3,grid2d,2x3,2,exact,exact,ok,,0.017785400000320806,2.3299999156733975e-05,0.01780869999947754,,,0.9986916507012804,,,,,,,,,,,,,true,2,1,grid2d_2x3__exact__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_2x3__exact__s2\2026-04-14_12-09-32,
scale_trend,grid2d_2x3,Grid 2x3,grid2d,2x3,0,fixed_rank,fixed-rank,ok,0.5850866505215644,0.012774600000739156,2.150000091205584e-05,0.012796100001651212,0.014652899999418878,1.1451067119187062,0.9983198004151577,9.0,9.0,0.4367816091954023,49.0,0.0,0.0,0.0,0.0,fixed,4,4.0,True,true,2,1,grid2d_2x3__fixed_rank__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_2x3__fixed_rank__s0\2026-04-14_12-09-32,
scale_trend,grid2d_2x3,Grid 2x3,grid2d,2x3,1,fixed_rank,fixed-rank,ok,0.6373433354656992,0.012683299998570874,2.1000001652282663e-05,0.012704300000223157,0.014914900002622744,1.1740040774530476,0.9983470161559266,9.0,9.0,0.4367816091954023,49.0,0.0,0.0,0.0,0.0,fixed,4,4.0,True,true,2,1,grid2d_2x3__fixed_rank__s1,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_2x3__fixed_rank__s1\2026-04-14_12-09-33,
scale_trend,grid2d_2x3,Grid 2x3,grid2d,2x3,2,fixed_rank,fixed-rank,ok,0.7369432085938215,0.013612799999464187,1.9299998712085653e-05,0.013632099998176272,0.014243099998566322,1.044820680557432,0.998584224021739,9.0,9.0,0.4367816091954023,49.0,0.0,0.0,0.0,0.0,fixed,4,4.0,True,true,2,1,grid2d_2x3__fixed_rank__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_2x3__fixed_rank__s2\2026-04-14_12-09-34,
mechanism_internal,grid2d_3x3,Grid 3x3,grid2d,3x3,0,astnc_l2,ASTNC-L2,ok,0.004461158998039425,0.7192390999989584,0.00020450000010896474,0.7194435999990674,45.482191000002786,63.21856362333132,0.9997157525605774,64.0,13.0,0.4397163120567376,79.0,0.00047029104248323943,0.0,0.001,0.005,adaptive,2,16.0,True,true,2,1,grid2d_3x3__astnc_l2__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__astnc_l2__s0\2026-04-14_12-09-35,
mechanism_internal,grid2d_3x3,Grid 3x3,grid2d,3x3,1,astnc_l2,ASTNC-L2,ok,0.0036330415769231217,0.27513550000094256,0.0001067000011971686,0.2752422000021397,48.56434840000111,176.44223305673015,0.9996123414135044,64.0,14.0,0.4397163120567376,79.0,0.0003575458888133989,0.0,0.001,0.005,adaptive,2,16.0,True,true,2,1,grid2d_3x3__astnc_l2__s1,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__astnc_l2__s1\2026-04-14_12-10-22,
mechanism_internal,grid2d_3x3,Grid 3x3,grid2d,3x3,2,astnc_l2,ASTNC-L2,ok,0.004138565325776238,0.26385540000046603,0.00013029999900027178,0.2639856999994663,22.14978560000054,83.90524789775135,0.9995064126579583,64.0,14.0,0.4397163120567376,79.0,0.0003810071516455509,0.0,0.001,0.005,adaptive,2,16.0,True,true,2,1,grid2d_3x3__astnc_l2__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__astnc_l2__s2\2026-04-14_12-11-11,
blockwise_sensitivity,grid2d_3x3,Grid 3x3,grid2d,3x3,0,block_b1_c1,block-b1-c1,ok,9.839437863184022e-15,0.18929990000015096,4.7700000322947744e-05,0.1893476000004739,14.324972100001105,75.65436319176793,0.9997480823558229,81.0,9.0,0.3137254901960784,35.0,2.7888871311862296e-09,0.0,0.001,0.005,adaptive,2,16.0,True,true,1,1,grid2d_3x3__block_b1_c1__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__block_b1_c1__s0\2026-04-14_12-11-34,
blockwise_sensitivity,grid2d_3x3,Grid 3x3,grid2d,3x3,1,block_b1_c1,block-b1-c1,ok,5.931709881420245e-13,0.19875219999994442,4.810000064026099e-05,0.19880030000058468,14.313443900000493,71.99910613759837,0.9997580486466072,81.0,9.0,0.3137254901960784,35.0,3.2118673268055715e-09,0.0,0.001,0.005,adaptive,2,16.0,True,true,1,1,grid2d_3x3__block_b1_c1__s1,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__block_b1_c1__s1\2026-04-14_12-11-50,
blockwise_sensitivity,grid2d_3x3,Grid 3x3,grid2d,3x3,2,block_b1_c1,block-b1-c1,ok,1.498304962841364e-14,0.18742810000094323,8.150000030582305e-05,0.18750960000124905,14.329943900000217,76.42245463607377,0.9995653555801685,81.0,9.0,0.3137254901960784,35.0,4.394111399721933e-09,0.0,0.001,0.005,adaptive,2,16.0,True,true,1,1,grid2d_3x3__block_b1_c1__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__block_b1_c1__s2\2026-04-14_12-12-05,
blockwise_sensitivity,grid2d_3x3,Grid 3x3,grid2d,3x3,0,block_b1_c2,block-b1-c2,ok,0.006611178565334425,0.17636559999937163,4.549999994196696e-05,0.1764110999993136,11.737367299999278,66.53417670417798,0.9997420797164017,160.0,6.0,0.23529411764705882,26.0,0.0006846007380254245,0.0,0.001,0.005,adaptive,2,16.0,True,true,1,2,grid2d_3x3__block_b1_c2__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__block_b1_c2__s0\2026-04-14_12-12-20,
blockwise_sensitivity,grid2d_3x3,Grid 3x3,grid2d,3x3,1,block_b1_c2,block-b1-c2,ok,0.009586943276855003,0.19546669999999722,8.53000001370674e-05,0.19555200000013429,11.731742799999665,59.99295737160252,0.9995637988814403,159.0,6.0,0.23529411764705882,26.0,0.0006212591013449067,0.0,0.001,0.005,adaptive,2,16.0,True,true,1,2,grid2d_3x3__block_b1_c2__s1,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__block_b1_c2__s1\2026-04-14_12-12-33,
blockwise_sensitivity,grid2d_3x3,Grid 3x3,grid2d,3x3,2,block_b1_c2,block-b1-c2,ok,0.007379652681178154,0.17396919999919191,4.9500000386615284e-05,0.17401869999957853,11.7585724999999,67.5707409603727,0.9997155478038483,160.0,6.0,0.23529411764705882,26.0,0.0006542146787776178,0.0,0.001,0.005,adaptive,2,16.0,True,true,1,2,grid2d_3x3__block_b1_c2__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__block_b1_c2__s2\2026-04-14_12-12-46,
blockwise_sensitivity,grid2d_3x3,Grid 3x3,grid2d,3x3,0,block_b2_c1,block-b2-c1,ok,0.004461158998039425,0.6624624999994921,0.0002046999989033793,0.6626671999983955,26.787069500000143,40.4231105749984,0.9996910968282366,64.0,13.0,0.4397163120567376,79.0,0.00047029104248323943,0.0,0.001,0.005,adaptive,2,16.0,True,true,2,1,grid2d_3x3__block_b2_c1__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__block_b2_c1__s0\2026-04-14_12-12-58,
blockwise_sensitivity,grid2d_3x3,Grid 3x3,grid2d,3x3,1,block_b2_c1,block-b2-c1,ok,0.0036330415769231217,0.27261600000019826,0.0001391000014336896,0.27275510000163194,26.253669199998512,96.25363265341393,0.9994900186928408,64.0,14.0,0.4397163120567376,79.0,0.0003575458888133989,0.0,0.001,0.005,adaptive,2,16.0,True,true,2,1,grid2d_3x3__block_b2_c1__s1,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__block_b2_c1__s1\2026-04-14_12-13-26,
blockwise_sensitivity,grid2d_3x3,Grid 3x3,grid2d,3x3,2,block_b2_c1,block-b2-c1,ok,0.004138565325776238,0.6710078999994948,0.00022140000055514975,0.67122930000005,48.58107680000285,72.37627558857585,0.9996701574237674,64.0,14.0,0.4397163120567376,79.0,0.0003810071516455509,0.0,0.001,0.005,adaptive,2,16.0,True,true,2,1,grid2d_3x3__block_b2_c1__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__block_b2_c1__s2\2026-04-14_12-13-54,
blockwise_sensitivity,grid2d_3x3,Grid 3x3,grid2d,3x3,0,block_b2_c2,block-b2-c2,ok,0.002969929573277492,0.5156401000003825,9.520000003249152e-05,0.515735300000415,34.459566200000154,66.81638080601736,0.9998154091817407,108.0,8.0,0.359375,41.0,0.00020947721268155115,0.0,0.001,0.005,adaptive,2,16.0,True,true,2,2,grid2d_3x3__block_b2_c2__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__block_b2_c2__s0\2026-04-14_12-14-44,
blockwise_sensitivity,grid2d_3x3,Grid 3x3,grid2d,3x3,1,block_b2_c2,block-b2-c2,ok,0.00662177955375212,0.5282719999995606,0.0001765000006344053,0.528448500000195,35.62362429999939,67.41172375343828,0.9996660034012133,107.0,8.0,0.359375,41.0,0.0004929036088632918,0.0,0.001,0.005,adaptive,2,16.0,True,true,2,2,grid2d_3x3__block_b2_c2__s1,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__block_b2_c2__s1\2026-04-14_12-15-20,
blockwise_sensitivity,grid2d_3x3,Grid 3x3,grid2d,3x3,2,block_b2_c2,block-b2-c2,ok,0.0018562074952763671,0.5883835000004183,9.299999874201603e-05,0.5884764999991603,35.37690029999885,60.11607991141399,0.9998419648027713,108.0,8.0,0.359375,41.0,0.0001968829741558494,0.0,0.001,0.005,adaptive,2,16.0,True,true,2,2,grid2d_3x3__block_b2_c2__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__block_b2_c2__s2\2026-04-14_12-15-57,
blockwise_sensitivity,grid2d_3x3,Grid 3x3,grid2d,3x3,0,block_b3_c1,block-b3-c1,ok,0.005497649065200968,1.332731799998328,0.0005326999998942483,1.3332644999982222,98.88417380000101,74.16695921931371,0.999600454372786,64.0,1.0,0.4943820224719101,135.0,0.0009456065341779049,0.0,0.001,0.005,adaptive,2,16.0,True,true,3,1,grid2d_3x3__block_b3_c1__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__block_b3_c1__s0\2026-04-14_12-16-34,
blockwise_sensitivity,grid2d_3x3,Grid 3x3,grid2d,3x3,1,block_b3_c1,block-b3-c1,ok,0.005530590195327655,0.5851763000000574,0.00018360000194661552,0.585359900002004,66.97970770000302,114.42483111613777,0.9996863468048535,64.0,0.0,0.4943820224719101,135.0,0.0010555064495925699,0.0,0.001,0.005,adaptive,2,16.0,True,true,3,1,grid2d_3x3__block_b3_c1__s1,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__block_b3_c1__s1\2026-04-14_12-18-15,
blockwise_sensitivity,grid2d_3x3,Grid 3x3,grid2d,3x3,2,block_b3_c1,block-b3-c1,ok,0.005735805431961293,0.5699343000023873,0.00012690000039583538,0.5700612000027832,40.10658899999362,70.35488294893155,0.9997773923196405,64.0,0.0,0.4943820224719101,135.0,0.0010849048656300384,0.0,0.001,0.005,adaptive,2,16.0,True,true,3,1,grid2d_3x3__block_b3_c1__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__block_b3_c1__s2\2026-04-14_12-19-23,
blockwise_sensitivity,grid2d_3x3,Grid 3x3,grid2d,3x3,0,block_b3_c2,block-b3-c2,ok,0.0031171106409455477,0.2815807000015411,0.00012690000039583538,0.28170760000193695,22.186351500000455,78.75666648599169,0.9995495329149995,108.0,8.0,0.41304347826086957,54.0,0.0002491897434306949,0.0,0.001,0.005,adaptive,2,16.0,True,true,3,2,grid2d_3x3__block_b3_c2__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__block_b3_c2__s0\2026-04-14_12-20-04,
blockwise_sensitivity,grid2d_3x3,Grid 3x3,grid2d,3x3,1,block_b3_c2,block-b3-c2,ok,0.007211800706795689,0.34601220000058674,0.00012139999853388872,0.34613359999912063,22.06799580000188,63.75571686768979,0.9996492683763326,107.0,5.0,0.41304347826086957,54.0,0.0007321339472983995,0.0,0.001,0.005,adaptive,2,16.0,True,true,3,2,grid2d_3x3__block_b3_c2__s1,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__block_b3_c2__s1\2026-04-14_12-20-28,
blockwise_sensitivity,grid2d_3x3,Grid 3x3,grid2d,3x3,2,block_b3_c2,block-b3-c2,ok,0.002764615842289788,0.35542460000033316,0.00012450000122044003,0.3555491000015536,21.935657800000627,61.695157714765934,0.9996498373861177,108.0,5.0,0.41304347826086957,54.0,0.00045856696750456907,0.0,0.001,0.005,adaptive,2,16.0,True,true,3,2,grid2d_3x3__block_b3_c2__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__block_b3_c2__s2\2026-04-14_12-20-51,
blockwise_sensitivity,grid2d_3x3,Grid 3x3,grid2d,3x3,0,block_disabled,block-disabled,ok,0.010290543385193172,0.21264090000022406,3.6100000215810724e-05,0.21267700000043988,8.420615300000463,39.59344592947735,0.9998302590255854,223.0,4.0,0.0,17.0,0.0013626737869692398,0.0,0.001,0.005,adaptive,2,16.0,True,false,2,1,grid2d_3x3__block_disabled__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__block_disabled__s0\2026-04-14_12-21-14,
blockwise_sensitivity,grid2d_3x3,Grid 3x3,grid2d,3x3,1,block_disabled,block-disabled,ok,0.011484508528423119,0.21152549999987968,3.370000013092067e-05,0.2115592000000106,8.328017400000135,39.36495033050017,0.999840706520299,220.0,4.0,0.0,17.0,0.0013669477640096532,0.0,0.001,0.005,adaptive,2,16.0,True,false,2,1,grid2d_3x3__block_disabled__s1,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__block_disabled__s1\2026-04-14_12-21-23,
blockwise_sensitivity,grid2d_3x3,Grid 3x3,grid2d,3x3,2,block_disabled,block-disabled,ok,0.01014361540944283,0.2185311000002912,3.620000006776536e-05,0.21856730000035896,8.465595100000428,38.73221245789188,0.9998343759516288,223.0,4.0,0.0,17.0,0.0013671071413069796,0.0,0.001,0.005,adaptive,2,16.0,True,false,2,1,grid2d_3x3__block_disabled__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__block_disabled__s2\2026-04-14_12-21-32,
scale_trend,grid2d_3x3,Grid 3x3,grid2d,3x3,0,exact,exact,ok,,21.870731500000147,6.550000125571387e-05,21.870797000001403,,,0.9999970051387586,,,,,,,,,,,,,true,2,1,grid2d_3x3__exact__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__exact__s0\2026-04-14_12-21-42,
scale_trend,grid2d_3x3,Grid 3x3,grid2d,3x3,1,exact,exact,ok,,21.78772300000128,5.949999740550993e-05,21.787782499998684,,,0.9999972691117875,,,,,,,,,,,,,true,2,1,grid2d_3x3__exact__s1,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__exact__s1\2026-04-14_12-22-04,
scale_trend,grid2d_3x3,Grid 3x3,grid2d,3x3,2,exact,exact,ok,,22.705506700000115,5.7300000662507955e-05,22.705564000000777,,,0.9999974763894145,,,,,,,,,,,,,true,2,1,grid2d_3x3__exact__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__exact__s2\2026-04-14_12-22-27,
mechanism_internal,grid2d_3x3,Grid 3x3,grid2d,3x3,0,fixed_rank,fixed-rank,ok,0.9801624658690081,0.036744800000633404,8.690000140632037e-05,0.036831700002039724,21.77138070000092,591.1044208712638,0.9976406192926434,4.0,45.0,0.4397163120567376,79.0,0.0,0.0,0.0,0.0,fixed,4,4.0,True,true,2,1,grid2d_3x3__fixed_rank__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__fixed_rank__s0\2026-04-14_12-22-50,
mechanism_internal,grid2d_3x3,Grid 3x3,grid2d,3x3,1,fixed_rank,fixed-rank,ok,0.9796896242282239,0.033706999998685205,0.00010019999899668619,0.03380719999768189,21.633918399998947,639.9204430074786,0.9970361343145664,4.0,45.0,0.4397163120567376,79.0,0.0,0.0,0.0,0.0,fixed,4,4.0,True,true,2,1,grid2d_3x3__fixed_rank__s1,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__fixed_rank__s1\2026-04-14_12-23-13,
mechanism_internal,grid2d_3x3,Grid 3x3,grid2d,3x3,2,fixed_rank,fixed-rank,ok,0.9768860698784515,0.03844059999937599,0.00010119999933522195,0.03854179999871121,22.53363740000077,584.654515361753,0.9973742793451271,4.0,45.0,0.4397163120567376,79.0,0.0,0.0,0.0,0.0,fixed,4,4.0,True,true,2,1,grid2d_3x3__fixed_rank__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__fixed_rank__s2\2026-04-14_12-23-35,
mechanism_internal,grid2d_3x3,Grid 3x3,grid2d,3x3,0,no_blockwise,no-blockwise,ok,0.010290543385193172,0.22968659999969532,4.369999987829942e-05,0.22973029999957362,8.572858099999394,37.317054389333876,0.9998097769389662,223.0,4.0,0.0,17.0,0.0013626737869692398,0.0,0.001,0.005,adaptive,2,16.0,True,false,2,1,grid2d_3x3__no_blockwise__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__no_blockwise__s0\2026-04-14_12-23-58,
mechanism_internal,grid2d_3x3,Grid 3x3,grid2d,3x3,1,no_blockwise,no-blockwise,ok,0.011484508528423119,0.22908730000017385,4.549999994196696e-05,0.22913280000011582,8.814012199999524,38.46682884317131,0.9998014251955994,220.0,4.0,0.0,17.0,0.0013669477640096532,0.0,0.001,0.005,adaptive,2,16.0,True,false,2,1,grid2d_3x3__no_blockwise__s1,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__no_blockwise__s1\2026-04-14_12-24-08,
mechanism_internal,grid2d_3x3,Grid 3x3,grid2d,3x3,2,no_blockwise,no-blockwise,ok,0.01014361540944283,0.24121540000032837,6.539999958476983e-05,0.24128079999991314,8.471315099999629,35.1097770728859,0.999728946519638,223.0,4.0,0.0,17.0,0.0013671071413069796,0.0,0.001,0.005,adaptive,2,16.0,True,false,2,1,grid2d_3x3__no_blockwise__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__no_blockwise__s2\2026-04-14_12-24-18,
mechanism_internal,grid2d_3x3,Grid 3x3,grid2d,3x3,0,no_cache,no-cache,ok,0.004461158998039425,0.31554399999822635,0.00010940000174741726,0.31565339999997377,22.23603600000115,70.44446852127224,0.9996534173154888,64.0,13.0,0.0,0.0,0.0004311001222763028,0.0,0.001,0.005,adaptive,2,16.0,False,true,2,1,grid2d_3x3__no_cache__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__no_cache__s0\2026-04-14_12-24-27,
mechanism_internal,grid2d_3x3,Grid 3x3,grid2d,3x3,1,no_cache,no-cache,ok,0.0036330415769231217,0.2883057999988523,0.00010109999766427791,0.2884068999965166,22.03670030000103,76.40836713750879,0.9996494536064666,64.0,14.0,0.0,0.0,0.00032775039807894895,0.0,0.001,0.005,adaptive,2,16.0,False,true,2,1,grid2d_3x3__no_cache__s1,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__no_cache__s1\2026-04-14_12-24-50,
mechanism_internal,grid2d_3x3,Grid 3x3,grid2d,3x3,2,no_cache,no-cache,ok,0.004138565325776238,0.2951924999988478,7.749999986117473e-05,0.29526999999870895,21.726559999999154,73.58200968611972,0.9997375283609536,64.0,14.0,0.0,0.0,0.00034925655567508835,0.0,0.001,0.005,adaptive,2,16.0,False,true,2,1,grid2d_3x3__no_cache__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__no_cache__s2\2026-04-14_12-25-14,
mechanism_internal,grid2d_3x3,Grid 3x3,grid2d,3x3,0,no_implicit,no-implicit,ok,0.004461158998039449,0.5898326000005909,0.00011779999931604834,0.589950399999907,21.910087100000965,37.138863029785696,0.9998003221960425,64.0,0.0,0.4397163120567376,79.0,0.00047029065159067345,0.0,0.001,0.005,adaptive,2,16.0,True,true,2,1,grid2d_3x3__no_implicit__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__no_implicit__s0\2026-04-14_12-25-40,
mechanism_internal,grid2d_3x3,Grid 3x3,grid2d,3x3,1,no_implicit,no-implicit,ok,0.0036330415769231534,0.5931721999995716,0.00012139999853388872,0.5932935999981055,21.778166400002192,36.70723297880683,0.9997953795565399,64.0,0.0,0.4397163120567376,79.0,0.0003575457244169646,0.0,0.001,0.005,adaptive,2,16.0,True,true,2,1,grid2d_3x3__no_implicit__s1,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__no_implicit__s1\2026-04-14_12-26-03,
mechanism_internal,grid2d_3x3,Grid 3x3,grid2d,3x3,2,no_implicit,no-implicit,ok,0.004138565325776272,0.5880084000000352,7.169999935285887e-05,0.588080099999388,21.927622299997893,37.28679528517191,0.9998780778326749,64.0,0.0,0.4397163120567376,79.0,0.0003810070919173025,0.0,0.001,0.005,adaptive,2,16.0,True,true,2,1,grid2d_3x3__no_implicit__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__no_implicit__s2\2026-04-14_12-26-26,
pareto_sweep,grid2d_3x3,Grid 3x3,grid2d,3x3,0,pareto_s1,pareto-s1,ok,1.2609263594240744e-14,0.22240749999946274,0.00010470000052009709,0.22251219999998284,21.86369620000096,98.25841549319267,0.9995294639955937,64.0,18.0,0.4397163120567376,79.0,2.5878292557986746e-09,0.0,0.0002,0.0008,adaptive,2,16.0,True,true,2,1,grid2d_3x3__pareto_s1__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__pareto_s1__s0\2026-04-14_12-26-49,
pareto_sweep,grid2d_3x3,Grid 3x3,grid2d,3x3,1,pareto_s1,pareto-s1,ok,1.6935466584593964e-14,0.22287129999949684,0.00010449999990669312,0.22297579999940353,22.089667900002496,99.0675575554052,0.9995313392713178,64.0,18.0,0.4397163120567376,79.0,1.6989669295295038e-09,0.0,0.0002,0.0008,adaptive,2,16.0,True,true,2,1,grid2d_3x3__pareto_s1__s1,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__pareto_s1__s1\2026-04-14_12-27-12,
pareto_sweep,grid2d_3x3,Grid 3x3,grid2d,3x3,2,pareto_s1,pareto-s1,ok,1.9581652247937458e-14,0.22115849999863713,0.0001384999995934777,0.2212969999982306,21.977305100000194,99.31135578013532,0.9993741442468991,64.0,18.0,0.4397163120567376,79.0,3.801383761182535e-09,0.0,0.0002,0.0008,adaptive,2,16.0,True,true,2,1,grid2d_3x3__pareto_s1__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__pareto_s1__s2\2026-04-14_12-27-35,
pareto_sweep,grid2d_3x3,Grid 3x3,grid2d,3x3,0,pareto_s2,pareto-s2,ok,2.5922960896179675e-14,0.22595870000077412,0.00011539999923115829,0.22607410000000527,21.952548799999022,97.10333381798891,0.9994895478950014,64.0,18.0,0.4397163120567376,79.0,2.780777418672972e-09,0.0,0.0005,0.002,adaptive,2,16.0,True,true,2,1,grid2d_3x3__pareto_s2__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__pareto_s2__s0\2026-04-14_12-27-58,
pareto_sweep,grid2d_3x3,Grid 3x3,grid2d,3x3,1,pareto_s2,pareto-s2,ok,1.8723660307418475e-14,0.22616289999859873,0.0001346000008197734,0.2262974999994185,22.201356500000657,98.10694550297549,0.9994052077383996,64.0,18.0,0.4397163120567376,79.0,2.5139479744519136e-09,0.0,0.0005,0.002,adaptive,2,16.0,True,true,2,1,grid2d_3x3__pareto_s2__s1,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__pareto_s2__s1\2026-04-14_12-28-21,
