case_id,case,topology,seed,method_key,method,run_name,tag,status,rel_error,contract_time_sec,emit_time_sec,total_time_sec,speedup_vs_exact,t_contract_ratio,rank_policy,leaf_tol,merge_tol,target_rank,max_rank,mean_rank,peak_rank,num_implicit_merge_sketches,num_exact_merges,num_compressed_merges,cache_enabled,cache_requests,cache_hits,cache_misses,cache_hit_rate,num_cached_states,num_blocks,mean_merge_residual_ratio,block_enabled,block_labels,chunk_size,level_id,leaf_tol_nominal,merge_tol_nominal,setting_id,cache_enabled_requested,run_dir
main_ring_8,Ring-8,ring,0,exact,exact,main_ring_8__exact__s0,core,ok,0.0,3.614419800000178,6.67000022076536e-05,3.6144865000023856,0.48341937367875837,0.9999815464788131,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_ring_8__exact__s0\2026-04-14_16-32-42
main_ring_8,Ring-8,ring,1,exact,exact,main_ring_8__exact__s1,core,ok,0.0,3.379203899996355,6.500000017695129e-05,3.379268899996532,0.5261902359965741,0.9999807650698714,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_ring_8__exact__s1\2026-04-14_16-32-49
main_ring_8,Ring-8,ring,2,exact,exact,main_ring_8__exact__s2,core,ok,0.0,3.0566521999971883,5.8599995099939406e-05,3.0567107999922882,0.5955830692298321,0.9999808290676042,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_ring_8__exact__s2\2026-04-14_16-32-54
main_ring_8,Ring-8,ring,0,fixed_rank,fixed-rank,main_ring_8__fixed_rank__s0,core,ok,0.8075321602784388,0.02784839999731048,4.1400009649805725e-05,0.027889800006960286,84.7154766024139,0.998515585961965,fixed,0.0,0.0,4,4,1.0,9.0,27.0,27.0,36.0,True,135.0,60.0,75.0,0.4444444444444444,75.0,9.0,0.0,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_ring_8__fixed_rank__s0\2026-04-14_16-33-00
main_ring_8,Ring-8,ring,1,fixed_rank,fixed-rank,main_ring_8__fixed_rank__s1,core,ok,0.7771009286121126,0.026530899991485057,3.879999712808058e-05,0.026569699988613138,83.9630142931869,0.9985396900174542,fixed,0.0,0.0,4,4,1.0,9.0,27.0,27.0,36.0,True,135.0,60.0,75.0,0.4444444444444444,75.0,9.0,0.0,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_ring_8__fixed_rank__s1\2026-04-14_16-33-03
main_ring_8,Ring-8,ring,2,fixed_rank,fixed-rank,main_ring_8__fixed_rank__s2,core,ok,0.832633229777223,0.03466380000099889,5.2600000344682485e-05,0.03471640000134357,70.14101980144798,0.9984848659036901,fixed,0.0,0.0,4,4,1.0,9.0,27.0,27.0,36.0,True,135.0,60.0,75.0,0.4444444444444444,75.0,9.0,0.0,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_ring_8__fixed_rank__s2\2026-04-14_16-33-06
main_ring_8,Ring-8,ring,0,astnc_l1,ASTNC-L1,main_ring_8__astnc_l1__s0,core,ok,4.273663529339475e-15,0.10837180000089575,5.2400006097741425e-05,0.10842420000699349,22.6122913503112,0.9995167129930967,adaptive,0.0005,0.002,2,16,1.0,16.0,0.0,27.0,36.0,True,135.0,60.0,75.0,0.4444444444444444,75.0,9.0,2.6375446901360654e-09,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_ring_8__astnc_l1__s0\2026-04-14_16-33-10
main_ring_8,Ring-8,ring,1,astnc_l1,ASTNC-L1,main_ring_8__astnc_l1__s1,core,ok,4.3440744297741834e-15,0.09889709999697516,4.1200000850949436e-05,0.0989382999978261,20.302518842743723,0.9995835788380087,adaptive,0.0005,0.002,2,16,1.0,16.0,0.0,27.0,36.0,True,135.0,60.0,75.0,0.4444444444444444,75.0,9.0,1.636910297962205e-09,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_ring_8__astnc_l1__s1\2026-04-14_16-33-13
main_ring_8,Ring-8,ring,2,astnc_l1,ASTNC-L1,main_ring_8__astnc_l1__s2,core,ok,4.74811385642094e-15,0.07986020000680583,3.849999848171137e-05,0.07989870000528754,21.96874542217312,0.9995181398511028,adaptive,0.0005,0.002,2,16,1.0,16.0,0.0,27.0,36.0,True,135.0,60.0,75.0,0.4444444444444444,75.0,9.0,1.5646647676976439e-09,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_ring_8__astnc_l1__s2\2026-04-14_16-33-16
main_ring_8,Ring-8,ring,0,astnc_l2,ASTNC-L2,main_ring_8__astnc_l2__s0,core,ok,4.273663529339475e-15,0.0804056999986642,3.949999518226832e-05,0.08044519999384647,21.824972777777102,0.999508982559745,adaptive,0.001,0.005,2,16,1.0,16.0,0.0,27.0,36.0,True,135.0,60.0,75.0,0.4444444444444444,75.0,9.0,2.6375446901360654e-09,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_ring_8__astnc_l2__s0\2026-04-14_16-33-19
main_ring_8,Ring-8,ring,1,astnc_l2,ASTNC-L2,main_ring_8__astnc_l2__s1,core,ok,4.3440744297741834e-15,0.0808232999916072,3.669999568955973e-05,0.08085999998729676,20.97649888983185,0.9995461291529202,adaptive,0.001,0.005,2,16,1.0,16.0,0.0,27.0,36.0,True,135.0,60.0,75.0,0.4444444444444444,75.0,9.0,1.636910297962205e-09,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_ring_8__astnc_l2__s1\2026-04-14_16-33-21
main_ring_8,Ring-8,ring,2,astnc_l2,ASTNC-L2,main_ring_8__astnc_l2__s2,core,ok,0.005480598439468959,0.08017399999880581,3.740000101970509e-05,0.08021139999982552,21.914447322712984,0.9995337320877167,adaptive,0.001,0.005,2,16,1.0,16.0,0.0,27.0,36.0,True,135.0,60.0,75.0,0.4444444444444444,75.0,9.0,0.00038312962089419626,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_ring_8__astnc_l2__s2\2026-04-14_16-33-24
main_ring_8,Ring-8,ring,0,astnc_l3,ASTNC-L3,main_ring_8__astnc_l3__s0,core,ok,0.01265240987912524,0.07949589999770978,3.699999797390774e-05,0.07953289999568369,22.019446041488365,0.999534783731318,adaptive,0.003,0.015,2,16,1.0,16.0,0.0,27.0,36.0,True,135.0,60.0,75.0,0.4444444444444444,75.0,9.0,0.0012648250665846673,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_ring_8__astnc_l3__s0\2026-04-14_16-33-26
main_ring_8,Ring-8,ring,1,astnc_l3,ASTNC-L3,main_ring_8__astnc_l3__s1,core,ok,0.013302342205506107,0.08091959999364917,3.6699999327538535e-05,0.08095629999297671,21.333159990466072,0.9995466690012973,adaptive,0.003,0.015,2,16,1.0,16.0,0.0,26.0,37.0,True,135.0,60.0,75.0,0.4444444444444444,75.0,9.0,0.0016147693873446915,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_ring_8__astnc_l3__s1\2026-04-14_16-33-29
main_ring_8,Ring-8,ring,2,astnc_l3,ASTNC-L3,main_ring_8__astnc_l3__s2,core,ok,0.020647529700280706,0.08003260000259615,3.51999988197349e-05,0.08006780000141589,21.405274029640047,0.9995603725864994,adaptive,0.003,0.015,2,16,1.0,16.0,0.0,25.0,38.0,True,135.0,60.0,75.0,0.4444444444444444,75.0,9.0,0.003066605336607722,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_ring_8__astnc_l3__s2\2026-04-14_16-33-31
main_tree_8,Tree-8,tree,0,exact,exact,main_tree_8__exact__s0,core,ok,0.0,0.9681737999962934,4.199999966658652e-05,0.96821579999596,0.9893379141290999,0.9999566212401546,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_tree_8__exact__s0\2026-04-14_16-33-34
main_tree_8,Tree-8,tree,1,exact,exact,main_tree_8__exact__s1,core,ok,0.0,0.9666664000033052,4.5599997974932194e-05,0.9667120000012801,0.8814804202186839,0.9999528297993872,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_tree_8__exact__s1\2026-04-14_16-33-36
main_tree_8,Tree-8,tree,2,exact,exact,main_tree_8__exact__s2,core,ok,0.0,1.3542563999981212,5.51999946765136e-05,1.3543115999927977,0.9205262658913483,0.9999592412885803,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_tree_8__exact__s2\2026-04-14_16-33-39
main_tree_8,Tree-8,tree,0,fixed_rank,fixed-rank,main_tree_8__fixed_rank__s0,core,ok,0.6724252332041912,0.021214500004134607,3.160000414936803e-05,0.021246100008283975,46.34517391744751,0.9985126679656239,fixed,0.0,0.0,4,4,1.0,4.0,18.0,12.0,45.0,True,123.0,54.0,69.0,0.43902439024390244,69.0,9.0,0.0,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_tree_8__fixed_rank__s0\2026-04-14_16-33-42
main_tree_8,Tree-8,tree,1,fixed_rank,fixed-rank,main_tree_8__fixed_rank__s1,core,ok,0.637790459836012,0.019507200002408354,3.229999856557697e-05,0.01953950000097393,48.673998817339644,0.998346938275682,fixed,0.0,0.0,4,4,1.0,9.0,9.0,21.0,36.0,True,123.0,54.0,69.0,0.43902439024390244,69.0,9.0,0.0,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_tree_8__fixed_rank__s1\2026-04-14_16-33-44
main_tree_8,Tree-8,tree,2,fixed_rank,fixed-rank,main_tree_8__fixed_rank__s2,core,ok,0.6470679179039315,0.014435300003242446,3.579999611247331e-05,0.01447109999935492,88.53640704372984,0.9975261039512134,fixed,0.0,0.0,4,4,1.0,9.0,3.0,15.0,30.0,True,99.0,42.0,57.0,0.42424242424242425,57.0,9.0,0.0,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_tree_8__fixed_rank__s2\2026-04-14_16-33-46
main_tree_8,Tree-8,tree,0,astnc_l1,ASTNC-L1,main_tree_8__astnc_l1__s0,core,ok,3.268335770021782e-15,0.02128409999932046,3.0699997296324e-05,0.021314799996616784,44.64817873514874,0.9985596863071783,adaptive,0.0005,0.002,2,16,1.0,16.0,0.0,21.0,36.0,True,123.0,54.0,69.0,0.43902439024390244,69.0,9.0,1.024129043468337e-09,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_tree_8__astnc_l1__s0\2026-04-14_16-33-48
main_tree_8,Tree-8,tree,1,astnc_l1,ASTNC-L1,main_tree_8__astnc_l1__s1,core,ok,4.130731782078273e-15,0.030800800002907636,3.699999433592893e-05,0.030837799997243565,36.49930604861959,0.9988001739638355,adaptive,0.0005,0.002,2,16,1.0,12.0,0.0,21.0,36.0,True,123.0,54.0,69.0,0.43902439024390244,69.0,9.0,1.0312729886241825e-09,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_tree_8__astnc_l1__s1\2026-04-14_16-33-49
main_tree_8,Tree-8,tree,2,astnc_l1,ASTNC-L1,main_tree_8__astnc_l1__s2,core,ok,3.017880172823222e-15,0.019415800001297612,3.759999162866734e-05,0.01945339999292628,63.69463437704385,0.9980671762961536,adaptive,0.0005,0.002,2,16,1.0,16.0,0.0,15.0,30.0,True,99.0,42.0,57.0,0.42424242424242425,57.0,9.0,1.5399960104402787e-09,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_tree_8__astnc_l1__s2\2026-04-14_16-33-51
main_tree_8,Tree-8,tree,0,astnc_l2,ASTNC-L2,main_tree_8__astnc_l2__s0,core,ok,3.268335770021782e-15,0.021858399995835498,2.8199992812005803e-05,0.021886599988647504,45.8215483662576,0.9987115406766998,adaptive,0.001,0.005,2,16,1.0,16.0,0.0,21.0,36.0,True,123.0,54.0,69.0,0.43902439024390244,69.0,9.0,1.024129043468337e-09,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_tree_8__astnc_l2__s0\2026-04-14_16-33-53
main_tree_8,Tree-8,tree,1,astnc_l2,ASTNC-L2,main_tree_8__astnc_l2__s1,core,ok,0.011881707967085823,0.03163759999733884,3.369999467395246e-05,0.03167129999201279,28.370398442717313,0.9989359452980653,adaptive,0.001,0.005,2,16,1.0,12.0,0.0,19.0,38.0,True,123.0,54.0,69.0,0.43902439024390244,69.0,9.0,0.000532948714726192,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_tree_8__astnc_l2__s1\2026-04-14_16-33-55
main_tree_8,Tree-8,tree,2,astnc_l2,ASTNC-L2,main_tree_8__astnc_l2__s2,core,ok,0.0025488888150221986,0.018106500003341353,3.430000288062729e-05,0.01814080000622198,61.55514087373435,0.9981092342197163,adaptive,0.001,0.005,2,16,1.0,16.0,0.0,14.0,31.0,True,99.0,42.0,57.0,0.42424242424242425,57.0,9.0,0.0001330676796925349,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_tree_8__astnc_l2__s2\2026-04-14_16-33-57
main_tree_8,Tree-8,tree,0,astnc_l3,ASTNC-L3,main_tree_8__astnc_l3__s0,core,ok,0.012065919083784423,0.02171430000453256,3.1099993066163734e-05,0.021745399997598724,42.18041976948404,0.9985698127388705,adaptive,0.003,0.015,2,16,1.0,16.0,0.0,21.0,36.0,True,123.0,54.0,69.0,0.43902439024390244,69.0,9.0,0.0017993020629501557,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_tree_8__astnc_l3__s0\2026-04-14_16-33-58
main_tree_8,Tree-8,tree,1,astnc_l3,ASTNC-L3,main_tree_8__astnc_l3__s1,core,ok,0.07484377553504579,0.030177799995726673,3.7099998735357076e-05,0.03021489999446203,30.202926375504422,0.9987721289912947,adaptive,0.003,0.015,2,16,1.0,12.0,0.0,17.0,40.0,True,123.0,54.0,69.0,0.43902439024390244,69.0,9.0,0.004790058972207887,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_tree_8__astnc_l3__s1\2026-04-14_16-34-00
main_tree_8,Tree-8,tree,2,astnc_l3,ASTNC-L3,main_tree_8__astnc_l3__s2,core,ok,0.05891183249566136,0.017822400004661176,3.2799991458887234e-05,0.017855199996120064,70.54073324347753,0.9981630005564667,adaptive,0.003,0.015,2,16,1.0,16.0,0.0,4.0,41.0,True,99.0,42.0,57.0,0.42424242424242425,57.0,9.0,0.0066025596700731454,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_tree_8__astnc_l3__s2\2026-04-14_16-34-02
main_grid2d_3x3,Grid 3x3,grid2d,0,exact,exact,main_grid2d_3x3__exact__s0,core,ok,0.0,49.98706200000379,0.00017720000687404536,49.98723920001066,0.9346811855932236,0.999996455095126,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__exact__s0\2026-04-14_16-34-04
main_grid2d_3x3,Grid 3x3,grid2d,1,exact,exact,main_grid2d_3x3__exact__s1,core,ok,0.0,41.371981700001925,0.00014040000314707868,41.37212210000507,1.1694427199806579,0.9999966064103792,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__exact__s1\2026-04-14_16-35-41
main_grid2d_3x3,Grid 3x3,grid2d,2,exact,exact,main_grid2d_3x3__exact__s2,core,ok,0.0,50.38105980000546,0.00017239999942830764,50.38123220000489,0.8563415167919357,0.9999965780908306,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__exact__s2\2026-04-14_16-37-12
main_grid2d_3x3,Grid 3x3,grid2d,0,fixed_rank,fixed-rank,main_grid2d_3x3__fixed_rank__s0,core,ok,0.9801624658690081,0.11398220000774018,0.0002184999939345289,0.1142007000016747,407.48784726290137,0.9980867017896614,fixed,0.0,0.0,4,4,1.0,4.0,45.0,12.0,54.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,0.0,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__fixed_rank__s0\2026-04-14_16-38-46
main_grid2d_3x3,Grid 3x3,grid2d,1,fixed_rank,fixed-rank,main_grid2d_3x3__fixed_rank__s1,core,ok,0.9796896242282239,0.10500570000294829,0.00021079999714856967,0.10521650000009686,447.30151639251653,0.9979965119715408,fixed,0.0,0.0,4,4,1.0,4.0,45.0,12.0,54.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,0.0,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__fixed_rank__s1\2026-04-14_16-39-33
main_grid2d_3x3,Grid 3x3,grid2d,2,fixed_rank,fixed-rank,main_grid2d_3x3__fixed_rank__s2,core,ok,0.9768860698784515,0.0996904000021459,0.00011780000204453245,0.09980820000419044,473.63774116291603,0.9988197362236929,fixed,0.0,0.0,4,4,1.0,4.0,45.0,12.0,54.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,0.0,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__fixed_rank__s2\2026-04-14_16-40-22
main_grid2d_3x3,Grid 3x3,grid2d,0,astnc_l1,ASTNC-L1,main_grid2d_3x3__astnc_l1__s0,core,ok,2.5922960896179675e-14,0.5469835000003513,0.00019430000247666612,0.547177800002828,81.87124916194001,0.9996449051780331,adaptive,0.0005,0.002,2,16,1.0,64.0,18.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,2.780777418672972e-09,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__astnc_l1__s0\2026-04-14_16-41-10
main_grid2d_3x3,Grid 3x3,grid2d,1,astnc_l1,ASTNC-L1,main_grid2d_3x3__astnc_l1__s1,core,ok,1.8723660307418475e-14,0.4632772999975714,0.00017309999748249538,0.4634503999950539,93.86408858501542,0.9996264972508732,adaptive,0.0005,0.002,2,16,1.0,64.0,18.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,2.5139479744519136e-09,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__astnc_l1__s1\2026-04-14_16-41-56
main_grid2d_3x3,Grid 3x3,grid2d,2,astnc_l1,ASTNC-L1,main_grid2d_3x3__astnc_l1__s2,core,ok,3.293875730640507e-13,0.5331726999975217,0.00020479999511735514,0.5333774999926391,84.20632572714688,0.9996160318046416,adaptive,0.0005,0.002,2,16,1.0,64.0,18.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,4.202551126454723e-09,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__astnc_l1__s2\2026-04-14_16-42-41
main_grid2d_3x3,Grid 3x3,grid2d,0,astnc_l2,ASTNC-L2,main_grid2d_3x3__astnc_l2__s0,core,ok,0.004461158998039425,0.5424502999994729,0.00016479999976581894,0.5426150999992387,83.3111085555492,0.9996962856345765,adaptive,0.001,0.005,2,16,1.0,64.0,13.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,0.00047029104248323943,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__astnc_l2__s0\2026-04-14_16-43-27
main_grid2d_3x3,Grid 3x3,grid2d,1,astnc_l2,ASTNC-L2,main_grid2d_3x3__astnc_l2__s1,core,ok,0.0036330415769231217,0.5394004000008863,0.00018989999807672575,0.539590299998963,82.99739543132232,0.9996480663216579,adaptive,0.001,0.005,2,16,1.0,64.0,14.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,0.0003575458888133989,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__astnc_l2__s1\2026-04-14_16-44-13
main_grid2d_3x3,Grid 3x3,grid2d,2,astnc_l2,ASTNC-L2,main_grid2d_3x3__astnc_l2__s2,core,ok,0.004138565325776238,0.5201605000074778,0.00013019999096286483,0.5202906999984407,86.48337439061369,0.9997497552964852,adaptive,0.001,0.005,2,16,1.0,64.0,14.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,0.0003810071516455509,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__astnc_l2__s2\2026-04-14_16-45-00
main_grid2d_3x3,Grid 3x3,grid2d,0,astnc_l3,ASTNC-L3,main_grid2d_3x3__astnc_l3__s0,core,ok,0.01741521740166041,0.7117588000000978,0.00017859999934444204,0.7119373999994423,63.706101828567164,0.9997491352465199,adaptive,0.003,0.015,2,16,1.0,64.0,9.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,0.002463308763360486,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__astnc_l3__s0\2026-04-14_16-45-46
main_grid2d_3x3,Grid 3x3,grid2d,1,astnc_l3,ASTNC-L3,main_grid2d_3x3__astnc_l3__s1,core,ok,0.018703417210727272,0.9017825999981142,0.00012290001177461818,0.9019055000098888,50.37190293156248,0.9998637329379041,adaptive,0.003,0.015,2,16,1.0,64.0,6.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,0.0029884905108331617,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__astnc_l3__s1\2026-04-14_16-46-33
main_grid2d_3x3,Grid 3x3,grid2d,2,astnc_l3,ASTNC-L3,main_grid2d_3x3__astnc_l3__s2,core,ok,0.018033436202702455,0.6045126999997592,0.00017430000298190862,0.6046870000027411,75.80797569603575,0.9997117516930564,adaptive,0.003,0.015,2,16,1.0,64.0,9.0,30.0,36.0,True,141.0,62.0,79.0,0.4397163120567376,79.0,9.0,0.0024868680164840708,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_grid2d_3x3__astnc_l3__s2\2026-04-14_16-47-20
main_random_8,Random-8,random_connected,0,exact,exact,main_random_8__exact__s0,core,ok,0.0,0.7527138000004925,4.369999805931002e-05,0.7527574999985518,1.0074062364028131,0.9999419467769377,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_random_8__exact__s0\2026-04-14_16-48-07
main_random_8,Random-8,random_connected,1,exact,exact,main_random_8__exact__s1,core,ok,0.0,0.28018999999403604,4.6899996959837154e-05,0.2802368999909959,1.1628918247711502,0.9998326416044384,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_random_8__exact__s1\2026-04-14_16-48-10
main_random_8,Random-8,random_connected,2,exact,exact,main_random_8__exact__s2,core,ok,0.0,1.1687163999995391,8.380000144825317e-05,1.1688002000009874,0.9614627889311055,0.9999283025426859,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_random_8__exact__s2\2026-04-14_16-48-11
main_random_8,Random-8,random_connected,0,fixed_rank,fixed-rank,main_random_8__fixed_rank__s0,core,ok,0.935519502694432,0.012809400002879556,3.3499993151053786e-05,0.01284289999603061,66.86521737285827,0.9973915553217109,fixed,0.0,0.0,4,4,1.0,9.0,9.0,15.0,18.0,True,75.0,30.0,45.0,0.4,45.0,9.0,0.0,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_random_8__fixed_rank__s0\2026-04-14_16-48-14
main_random_8,Random-8,random_connected,1,fixed_rank,fixed-rank,main_random_8__fixed_rank__s1,core,ok,0.861307386204862,0.022769099996367004,3.399999695830047e-05,0.022803099993325304,13.565944984487233,0.9985089747461195,fixed,0.0,0.0,4,4,1.0,9.0,18.0,27.0,36.0,True,135.0,60.0,75.0,0.4444444444444444,75.0,9.0,0.0,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_random_8__fixed_rank__s1\2026-04-14_16-48-16
main_random_8,Random-8,random_connected,2,fixed_rank,fixed-rank,main_random_8__fixed_rank__s2,core,ok,0.9881300222398413,0.03415109999332344,3.359999755048193e-05,0.034184699990873924,34.75374949309008,0.9990171041852505,fixed,0.0,0.0,4,4,1.0,4.0,12.0,12.0,21.0,True,75.0,30.0,45.0,0.4,45.0,9.0,0.0,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_random_8__fixed_rank__s2\2026-04-14_16-48-17
main_random_8,Random-8,random_connected,0,astnc_l1,ASTNC-L1,main_random_8__astnc_l1__s0,core,ok,7.605737488866245e-15,0.05195370000365074,3.510000169626437e-05,0.051988800005347,14.75752661933017,0.9993248545322843,adaptive,0.0005,0.002,2,16,1.0,81.0,3.0,12.0,21.0,True,75.0,30.0,45.0,0.4,45.0,9.0,1.5749910936649288e-09,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_random_8__astnc_l1__s0\2026-04-14_16-48-19
main_random_8,Random-8,random_connected,1,astnc_l1,ASTNC-L1,main_random_8__astnc_l1__s1,core,ok,3.535549354709715e-15,0.042928399994707434,3.6399997043190524e-05,0.042964799991750624,6.808471121725232,0.9991527948914151,adaptive,0.0005,0.002,2,16,1.0,27.0,0.0,36.0,27.0,True,135.0,60.0,75.0,0.4444444444444444,75.0,9.0,1.7783001094921215e-09,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_random_8__astnc_l1__s1\2026-04-14_16-48-20
main_random_8,Random-8,random_connected,2,astnc_l1,ASTNC-L1,main_random_8__astnc_l1__s2,core,ok,1.649431447544102e-14,0.140415199999552,3.539999670465477e-05,0.14045059999625664,7.4971242558801325,0.9997479541012616,adaptive,0.0005,0.002,2,16,1.0,81.0,3.0,12.0,21.0,True,75.0,30.0,45.0,0.4,45.0,9.0,2.0005515920069233e-09,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_random_8__astnc_l1__s2\2026-04-14_16-48-21
main_random_8,Random-8,random_connected,0,astnc_l2,ASTNC-L2,main_random_8__astnc_l2__s0,core,ok,5.121095894049699e-15,0.059382499995990656,4.489999992074445e-05,0.0594273999959114,12.245573591279156,0.9992444562453838,adaptive,0.001,0.005,2,16,1.0,81.0,3.0,12.0,21.0,True,75.0,30.0,45.0,0.4,45.0,9.0,1.1206331813065365e-09,,,,,,,,,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\main_random_8__astnc_l2__s0\2026-04-14_16-48-23
